bib,name,gender,country,age_group,point,overall_rank,group_rank,gender_rank,time_overall,time_swim,time_bike,time_run,time_T1,time_T2,link,certificate
1243,"Collins, Sarah",female,aus,55-59,"4,488",292,4,47,12:43:26,01:18:48,06:41:49,04:32:01,00:05:04,00:05:44,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1243&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1243&rd=20161112
585,"Pearson, Michael",male,gbr,40-44,"1,866",453,65,391,13:51:37,01:22:45,07:06:57,05:03:28,00:10:04,00:08:23,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=585&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=585&rd=20161112
345,"Theerapaksakun, Purimpan",female,tha,30-34,"1,574",672,11,91,15:42:33,01:45:35,07:51:41,05:48:30,00:11:32,00:05:15,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=345&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=345&rd=20161112
248,"Wong, Kiet Fei",male,mys,30-34,"1,744",436,66,375,13:47:13,01:26:04,06:45:11,05:15:53,00:06:30,00:13:35,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=248&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=248&rd=20161112
128,"Kamijo, Natsuki",female,jpn,18-24,"3,942",306,2,49,12:51:02,01:12:38,06:34:35,04:52:29,00:07:43,00:03:37,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=128&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=128&rd=20161112
850,"Russell, Peter",male,gbr,45-49,"3,689",174,31,156,11:23:32,01:15:45,05:51:17,04:04:28,00:07:56,00:04:06,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=850&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=850&rd=20161112
383,"Tan, Yean Chong",male,mys,35-39,"1,000",678,128,586,15:43:57,01:57:43,07:13:28,06:19:26,00:07:10,00:06:10,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=383&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=383&rd=20161112
584,"Mohamed Khalid, Ahmad Irfan",male,sgp,40-44,"1,000",733,121,636,16:17:35,01:36:50,07:45:39,06:44:05,00:05:38,00:05:23,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=584&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=584&rd=20161112
884,"Martin, Todd",male,aus,45-49,"4,128",112,18,102,10:46:55,01:15:27,05:36:29,03:50:04,00:02:28,00:02:27,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=884&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=884&rd=20161112
289,"Soong, Sai Yee",male,mys,30-34,"1,000",714,108,617,16:05:07,01:28:43,08:21:12,06:02:27,00:07:51,00:04:54,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=289&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=289&rd=20161112
855,"Ota, Toshinari",male,jpn,45-49,"1,000",640,90,554,15:26:12,01:31:37,07:13:56,06:21:34,00:08:52,00:10:13,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=855&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=855&rd=20161112
138,"Tran Dinh, Minh Anh",male,vnm,25-29,"1,000",818,60,710,16:53:56,01:32:37,08:25:42,06:38:45,00:09:35,00:07:17,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=138&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=138&rd=20161112
183,"Chayapirom, Kantachai",male,tha,25-29,"3,202",222,18,194,12:00:38,01:24:15,05:59:26,04:25:43,00:05:17,00:05:57,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=183&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=183&rd=20161112
740,"Tan, Bon Fong",female,mys,40-44,"1,309",735,26,98,16:18:38,01:55:46,08:05:48,06:02:56,00:07:02,00:07:06,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=740&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=740&rd=20161112
604,"Ab Rahim, Ahmad Azwat Bakty",male,mys,40-44,0,--,--,--,DNF,01:46:10,--:--:--,--:--:--,00:14:06,---,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=604&rd=2016-11-12,
990,"Landuyt, Piet",male,bel,55-59,"3,551",307,7,258,12:52:04,01:21:11,06:33:37,04:41:23,00:07:12,00:08:41,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=990&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=990&rd=20161112
566,"Mohamed, Syukran",male,mys,40-44,"1,039",570,89,492,15:00:30,01:39:15,07:19:38,05:37:59,00:11:17,00:12:21,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=566&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=566&rd=20161112
276,"Buchanan, James",male,gbr,30-34,"3,301",187,29,167,11:37:24,01:08:52,05:30:54,04:48:46,00:04:06,00:04:46,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=276&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=276&rd=20161112
492,"Fajardo, Froinand",male,phl,35-39,"1,000",804,158,700,16:46:49,01:26:26,08:21:35,06:32:13,00:14:35,00:12:00,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=492&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=492&rd=20161112
427,"Raunholt, Søren",male,dnk,35-39,0,--,--,--,DNF,01:19:01,--:--:--,--:--:--,00:04:01,---,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=427&rd=2016-11-12,
361,"Chern, Joe Ye",male,mys,35-39,"2,589",355,64,302,13:14:39,01:31:22,06:20:39,05:10:43,00:05:26,00:06:29,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=361&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=361&rd=20161112
1262,"Timbs, Michael",male,aus,40-44,"4,494",53,5,48,10:12:38,01:01:21,05:32:29,03:32:42,00:03:07,00:02:59,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1262&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1262&rd=20161112
711,"Ong, Chee Kiong",male,mys,40-44,"1,000",691,113,598,15:52:13,01:38:43,07:18:17,06:32:00,00:10:19,00:12:54,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=711&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=711&rd=20161112
645,"Khor, Ka Chin",male,mys,40-44,"2,629",301,39,254,12:48:00,01:19:56,06:23:19,04:42:50,00:11:42,00:10:13,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=645&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=645&rd=20161112
246,"Yadav, Ram Shankar",male,ind,30-34,"1,489",482,74,414,14:08:28,01:47:34,07:33:22,04:35:11,00:07:25,00:04:56,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=246&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=246&rd=20161112
300,"Ng, Bryan",male,mys,30-34,"2,361",313,51,264,12:55:44,01:26:07,06:05:58,05:17:04,00:03:25,00:03:10,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=300&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=300&rd=20161112
308,"Tsang, Chun Kit",male,hkg,30-34,"3,509",167,24,150,11:20:07,01:09:56,05:42:17,04:22:51,00:02:25,00:02:38,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=308&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=308&rd=20161112
168,"Yeerjianati, Baolati",male,chn,25-29,"4,186",97,8,88,10:38:38,01:10:30,05:45:58,03:34:39,00:04:20,00:03:11,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=168&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=168&rd=20161112
840,"Kiya, Toru",male,jpn,45-49,"3,725",169,29,152,11:20:34,01:05:33,06:03:59,03:53:21,00:11:07,00:06:34,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=840&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=840&rd=20161112
601,"Abdul Rahman, Aktar",male,mys,40-44,"1,000",777,129,679,16:34:37,01:45:49,07:26:30,06:41:48,00:12:27,00:28:03,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=601&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=601&rd=20161112
354,"Kha Khrang, Pan Seng",female,mmr,30-34,"3,053",410,6,57,13:39:16,01:16:01,06:53:05,05:20:33,00:03:28,00:06:09,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=354&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=354&rd=20161112
316,"Dell, Samuel",male,gbr,30-34,"4,596",28,5,24,09:49:30,01:01:51,05:01:20,03:39:24,00:03:00,00:03:55,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=316&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=316&rd=20161112
577,"Ushakov, Alexander",male,rus,40-44,"2,663",297,37,250,12:45:13,01:11:14,06:13:09,05:13:52,00:03:32,00:03:26,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=577&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=577&rd=20161112
144,"Weeks, Chris",male,gbr,25-29,"3,773",154,14,139,11:13:02,01:02:03,05:36:46,04:24:23,00:04:07,00:05:43,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=144&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=144&rd=20161112
420,"Fernandez, Emeric",male,phl,35-39,"1,921",486,90,417,14:10:23,01:35:35,06:59:20,05:14:15,00:12:57,00:08:16,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=420&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=420&rd=20161112
494,"Liew, Ket Voon",male,mys,35-39,"1,115",617,118,534,15:17:32,01:32:41,07:05:49,06:13:07,00:08:38,00:17:17,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=494&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=494&rd=20161112
375,"Rangel, Arturo",male,mex,35-39,"2,955",294,50,247,12:44:11,01:16:47,06:27:55,04:44:37,00:06:40,00:08:12,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=375&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=375&rd=20161112
600,"Khor, Hock Thye",male,mys,40-44,"1,000",767,128,669,16:31:28,01:44:20,08:02:13,06:22:15,00:13:58,00:08:42,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=600&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=600&rd=20161112
454,"Victorio, Ravi Michael",male,phl,35-39,"2,147",451,84,389,13:51:31,01:41:16,06:54:36,04:56:43,00:10:32,00:08:24,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=454&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=454&rd=20161112
6,"Tohara, Kaito",male,jpn,PRO,"4,953",3,3,3,08:43:06,00:53:21,04:48:45,02:57:29,00:01:49,00:01:42,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=6&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=6&rd=20161112
526,"Nova, Mitchell",male,mex,35-39,"3,873",179,37,161,11:27:43,01:15:03,05:48:17,04:13:28,00:06:58,00:03:57,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=526&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=526&rd=20161112
368,"Lim, Victor",male,mys,35-39,"1,000",779,155,681,16:35:09,01:53:03,08:00:08,06:25:58,00:09:22,00:06:38,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=368&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=368&rd=20161112
649,"Tiong, Edwin",male,mys,40-44,"1,000",604,100,524,15:13:22,01:39:12,07:10:35,06:01:29,00:12:38,00:09:28,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=649&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=649&rd=20161112
404,"Veerananont, Pilant",male,tha,35-39,"1,000",768,149,670,16:31:34,01:30:19,08:11:40,06:26:36,00:10:21,00:12:38,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=404&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=404&rd=20161112
319,"Nowak, René",male,deu,30-34,"1,932",391,59,335,13:31:30,01:28:21,06:48:40,05:01:37,00:06:08,00:06:44,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=319&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=319&rd=20161112
455,"Chen, Yingjie",male,chn,35-39,"2,106",462,87,398,13:54:56,01:24:56,06:56:15,05:20:50,00:07:34,00:05:21,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=455&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=455&rd=20161112
198,"Shahbani, Shah Radzuan",male,mys,25-29,0,--,--,--,DNF,01:31:00,--:--:--,--:--:--,00:04:23,03:41:32,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=198&rd=2016-11-12,
754,"Fogel, Mia",female,swe,40-44,"3,808",305,16,48,12:50:22,01:10:27,06:37:21,04:56:29,00:03:00,00:03:05,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=754&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=754&rd=20161112
893,"Aoyagi, Masaichi",male,jpn,45-49,"1,961",437,67,376,13:47:30,01:31:09,06:57:09,05:00:24,00:10:35,00:08:13,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=893&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=893&rd=20161112
123,"Udaka, Yuki",male,jpn,18-24,"3,266",314,9,265,12:55:49,01:20:44,06:31:16,04:54:37,00:03:48,00:05:24,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=123&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=123&rd=20161112
438,"Furukawa, Takuya",male,jpn,35-39,"1,569",538,101,463,14:39:40,01:33:29,07:36:37,05:16:53,00:07:29,00:05:12,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=438&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=438&rd=20161112
489,"Kean Tat, Leow",male,mys,35-39,"1,000",778,154,680,16:34:49,01:48:03,06:56:14,07:32:16,00:10:09,00:08:07,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=489&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=489&rd=20161112
304,"Salcedo, Joseph Kennedy",male,phl,30-34,"1,320",500,77,431,14:22:29,01:23:38,06:48:01,06:01:00,00:05:14,00:04:36,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=304&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=304&rd=20161112
170,"Wangthanarungrot, Chakkrapong",male,tha,25-29,"1,000",761,57,663,16:29:18,01:37:23,08:07:25,06:31:43,00:07:30,00:05:17,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=170&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=170&rd=20161112
807,"Veigel, Henrik",male,deu,45-49,"4,347",76,11,68,10:28:41,01:06:57,05:20:44,03:53:46,00:04:29,00:02:45,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=807&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=807&rd=20161112
530,"Lo, Eric",male,hkg,35-39,"2,397",390,75,334,13:30:39,01:27:38,06:28:53,05:16:19,00:07:44,00:10:05,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=530&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=530&rd=20161112
741,"Miura, Chiho",female,jpn,40-44,"4,285",246,12,36,12:10:37,01:21:03,06:12:50,04:25:56,00:04:54,00:05:54,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=741&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=741&rd=20161112
453,"Khoo, Kah Keat",male,mys,35-39,"1,344",564,107,486,14:58:24,01:29:13,06:54:54,05:41:33,00:10:31,00:42:13,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=453&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=453&rd=20161112
825,"Nagatomo, Hidenori",male,jpn,45-49,"2,416",343,50,291,13:09:37,01:14:47,06:31:27,05:12:32,00:05:44,00:05:07,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=825&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=825&rd=20161112
917,"Lavandon, Anne",female,fra,45-49,"4,207",213,3,26,11:56:42,01:21:58,06:10:19,04:18:31,00:03:28,00:02:26,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=917&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=917&rd=20161112
342,"Pokrzywinska-Osior, Beata",female,pol,30-34,"1,904",610,10,82,15:15:00,01:47:39,07:59:59,05:11:02,00:08:47,00:07:33,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=342&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=342&rd=20161112
379,"Raj, Deepak",male,ind,35-39,"4,333",114,25,104,10:49:23,01:12:21,05:36:22,03:52:09,00:04:47,00:03:44,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=379&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=379&rd=20161112
366,"Williamson, Dave",male,aus,35-39,"4,324",115,26,105,10:50:04,01:03:53,05:44:44,03:55:48,00:02:26,00:03:13,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=366&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=366&rd=20161112
287,"Ng, Boon Giap",male,mys,30-34,"1,000",648,98,561,15:32:08,01:30:18,07:16:02,06:24:06,00:11:47,00:09:55,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=287&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=287&rd=20161112
707,"Mahaworamakorn, Chartchai",male,tha,40-44,0,--,--,--,15:06:48,02:01:18,08:11:35,04:30:24,00:11:32,00:11:59,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=707&rd=2016-11-12,
394,"Wada, Yoshihiro",male,jpn,35-39,0,--,--,--,DNF,01:08:16,--:--:--,--:--:--,00:03:42,---,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=394&rd=2016-11-12,
784,"Mester, Rudolph",male,aus,45-49,"2,314",362,51,309,13:18:08,01:11:31,06:22:07,05:29:38,00:08:12,00:06:40,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=784&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=784&rd=20161112
605,"Kim, Yeonggil",male,kor,40-44,"1,000",683,111,591,15:46:45,01:40:45,07:17:33,06:25:53,00:10:28,00:12:06,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=605&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=605&rd=20161112
598,"Gengappan, Saravana",male,mys,40-44,"1,311",533,82,459,14:37:53,01:38:05,07:31:01,05:15:12,00:08:12,00:05:23,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=598&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=598&rd=20161112
926,"Ching Cheong, Hoo",male,mys,50-54,"2,660",443,23,382,13:49:29,01:28:13,07:01:27,05:05:01,00:08:02,00:06:46,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=926&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=926&rd=20161112
1248,"Coetzee, Robert",male,nld,55-59,0,--,--,--,DNF,01:20:18,06:23:15,--:--:--,00:05:31,00:05:30,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1248&rd=2016-11-12,
47,"Brown, Brooke",female,can,PRO,0,--,--,--,DNF,01:07:05,--:--:--,--:--:--,00:07:00,---,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=47&rd=2016-11-12,
1225,"Masuda, Takio",male,jpn,60-64,"2,093",737,8,639,16:19:12,01:54:22,08:00:00,05:49:31,00:14:40,00:20:39,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1225&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1225&rd=20161112
727,"Han, Mee",female,mys,40-44,"1,548",701,25,94,15:58:42,01:36:09,07:44:22,06:25:20,00:06:14,00:06:37,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=727&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=727&rd=20161112
491,"Lim, Thong Chen",male,mys,35-39,"2,162",446,83,384,13:50:16,01:34:41,06:25:42,05:37:54,00:06:52,00:05:07,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=491&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=491&rd=20161112
674,"Yong, Chuk Chuen",male,sgp,40-44,"1,000",590,95,511,15:07:39,01:23:49,07:10:57,06:22:34,00:05:21,00:04:58,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=674&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=674&rd=20161112
163,"Atendido, Ian Oliver Ii",male,phl,25-29,"2,133",386,28,330,13:29:43,01:25:32,05:41:41,06:06:50,00:08:25,00:07:15,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=163&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=163&rd=20161112
441,"Porter, Greg",male,aus,35-39,"3,988",162,36,147,11:18:07,01:06:07,05:35:02,04:29:08,00:04:28,00:03:22,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=441&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=441&rd=20161112
655,"Matheson, Leighton",male,nzl,40-44,"4,433",63,6,57,10:17:42,01:01:50,05:06:20,04:03:52,00:02:44,00:02:56,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=655&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=655&rd=20161112
395,"Braithwaite, Chris",male,nzl,35-39,"4,470",94,21,85,10:37:57,01:02:43,05:22:58,04:07:17,00:02:46,00:02:13,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=395&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=395&rd=20161112
1242,"Lee, Hunn Wurn",male,sgp,40-44,0,--,--,--,DNF,01:01:58,08:59:15,--:--:--,00:15:40,---,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1242&rd=2016-11-12,
540,"Ngee, Yun Ping",male,mys,35-39,0,--,--,--,DNF,02:04:16,--:--:--,--:--:--,00:08:31,10:47:44,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=540&rd=2016-11-12,
334,"Ved, Mehul",male,ind,30-34,"1,000",695,106,602,15:53:11,01:28:09,08:33:35,05:35:49,00:08:40,00:06:58,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=334&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=334&rd=20161112
859,"Sulaiman, Azman",male,mys,45-49,0,--,--,--,16:02:58,01:48:50,08:36:01,05:23:22,00:08:58,00:05:47,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=859&rd=2016-11-12,
